transaction_amount,transaction_risk_score,is_fraud
1.8799101641435716,-1.4850346996392347,0
0.3770831080755819,-2.238584877692649,0
1.3543116277127685,-2.664638222226652,0
-0.509843147727806,-1.5029496324966192,0
0.8635608010466171,-1.9063644600832348,0
0.4068154013948959,-0.9814028323536386,0
1.7095474612450146,-0.2146630373241274,0
1.8104875505930005,-1.4714866600328924,0
0.2356498834483035,1.231846536923448,0
1.886284514609316,-1.2784395692353756,0
0.5904346288141926,-0.0465107100345564,0
0.1211195603605366,-0.579279273505757,0
1.118119131115539,-1.8479327508082293,0
1.7653140706801371,-2.4339957601020634,0
0.5803789417431211,-1.2390237949986789,0
0.5504371847510463,-0.0919231691222703,0
0.8128626174791186,-1.5110251431767443,0
2.100235750622788,-1.832242299751746,0
0.7596042493392311,0.2179094374625843,0
0.3110627568150973,-1.1868059607207306,0
1.4719232566181326,-1.3632457520444772,0
0.2420690508760005,-1.974490696121777,0
0.5996416356447669,-0.320489443763534,0
0.9366871910234056,-1.7502423718333713,0
1.2989627457612607,-1.9740847839870612,0
0.9901540408535444,-0.5346806254048984,0
-1.5210148848890808,-1.445440129780179,1
0.5794629986135447,-1.1064306554162135,0
0.8743806450865109,-0.3130985160710571,0
1.3252984351814572,-0.6646124106868687,0
0.943964902038646,0.0431564636383074,0
1.0652904875238198,0.3967464958510975,0
0.1479324247116249,-0.3263944601145355,0
0.2574479487571482,-1.810132928505126,0
2.014310541968284,-1.7682588827505814,0
1.0151006639570983,-0.0780645356254502,0
0.4727120370905144,-0.3558093490777229,0
2.359424309809984,-1.8942971084110245,0
1.7966481796118128,-2.3929898208957705,0
0.2578100052118495,-0.5368952470953481,0
1.1273766094017563,-0.688059864650828,0
0.9570577745025308,-1.2532235831887726,0
1.9817801567642812,-1.5381871849084507,0
1.2037685553592548,-1.3353288858511931,0
1.5523315351320268,-0.7295688236908391,0
1.668047766384236,-0.6748760862767391,0
0.9957431865974784,-1.3704561766598584,0
0.1925188956264086,-1.6537766377572738,0
2.5906475655908987,-1.25805562273026,0
1.2774115095586114,-1.4336832263216936,0
1.0620727411627493,-1.830057935909457,0
-0.0172273170255781,-0.5952077348120972,0
1.1667170274408984,-0.7945793118159532,0
0.4047832016463132,1.419873216867667,0
1.1542749940683723,-0.7296936930915074,0
0.0485910831315238,-0.6716093289613421,0
0.0937708898779169,-0.6180357645208365,0
1.8389800278661643,0.2855097209570281,0
0.8217228565858266,-1.23185172974361,0
-2.5416788276180675,-2.1524997327141744,1
1.597850883833435,-1.1251660848232208,0
1.6672271478533531,0.3051654744549528,0
0.8733471675568117,-0.8300973188363049,0
0.8618532821168612,-2.671528060794925,0
-0.1623700585110878,-1.9406697997678304,0
1.0800001792706024,-1.3541462614097095,0
0.666507334972448,-0.6458843077685009,0
2.071494985591216,-1.3559444641924898,0
1.8220148733859047,-0.8108398872053508,0
1.887211135340484,-1.222322108574475,0
-0.3838649654281654,-0.6773445754444467,0
1.679338296954323,-1.21938586060254,0
0.9886670212491164,-1.6236377882489983,0
0.5439883906993849,-1.430541482501302,0
-1.1255480863860072,-1.1772735773092928,1
1.2648530698938751,-0.8875258161763031,0
1.0889724438745942,-1.3053243994269013,0
0.8894903812850323,-0.4563793458334084,0
0.9747798753561476,-0.2512503883702078,0
1.8025655129940468,-1.4990528050152303,0
0.7609889531563522,-1.6081269599201096,0
0.9095747832314204,-0.7785401855221014,0
2.3459194940981503,-1.6590059583859027,0
0.3943719066659913,-0.9635566679031476,0
0.362511330791978,-0.9012446854145412,0
0.0450587987335202,-1.0862284939271534,0
0.5865701445888382,-0.3173486329450486,0
0.1843827095425787,-0.0903290093489289,0
1.5104221932194872,-1.1689976961178907,0
0.2740747082737886,-1.3115665117022643,0
1.132846817530162,-1.37059549610131,0
0.9818042820998196,-0.8836998982018465,0
1.1206352285575918,-0.7908803355351368,0
0.5343637474227768,-1.766935842853915,0
1.6696786808534734,-1.9439585087544675,0
1.9333782041053968,-1.993694924266732,0
0.6783236353445562,-0.3210258295583097,0
1.0560726332968706,-2.470131209382357,0
0.5110832974873714,-0.1126176653493726,0
1.694984348570323,-3.098791348165697,0
0.490480781275129,0.0080756571548037,0
0.7955627848697816,-1.0663930118566456,0
1.2124226034401118,-2.1398954829678214,0
0.7766055559933789,-0.7235301405080572,0
1.0261932036804613,-1.363471020677672,0
0.6972416870799446,-1.2193209901524162,0
1.0359100022034178,-3.017567440642248,0
0.2659820879129192,-0.3703201105709377,0
1.0840631901314666,-1.4775863375036586,0
1.2547442298489777,-1.5333335537156212,0
1.3481447864655405,-0.3937974827890454,0
1.0804134549234488,-1.4528896457611196,0
2.0203134221163443,-1.4366530080083828,0
-0.1778152697940331,-1.812355793965024,0
1.3296752163326788,-1.4931814876418423,0
0.7214015324088678,0.2469639404023553,0
0.6942950569355002,-0.0256799342843015,0
0.5689801946317739,0.2530389159270256,0
0.0494767736799219,-2.2248223300931653,0
0.3018639169995506,-1.2281305117543897,0
1.7806298414376136,-3.3912572189540096,0
1.235704610593519,-0.779468690311716,0
1.0693795319230797,-0.9137966224952876,0
0.9289855715995328,-2.06759347100886,0
2.0356027385340885,-1.2780588638694874,0
0.4802891097406685,-1.0891256748025229,0
0.8456381359950793,-0.1794866334866347,0
-0.2452533424650653,-0.6792960594294073,0
1.3471408348034546,-0.1609192463358412,0
0.750048875318599,0.1727900465918177,0
1.1847442168820486,-0.7776905068027425,0
0.963458519961526,-1.2186048396575215,0
0.4510759599962766,-1.0513033612998113,0
0.7291614840413717,-0.4362727082310557,0
-0.3518090357387373,-0.9001838418706472,0
-0.810314009953714,1.2164791385901328,0
1.2215886166985854,-1.4678848551537491,0
0.4893901913600499,-0.1459175788550357,0
0.9678620902790058,-1.8265134142993211,0
1.1553215369592915,-1.5591634194264994,0
0.8199997302770091,-1.99861956112913,0
0.3750547808181204,-0.1772413205496426,0
-0.4255843764266551,0.6736841564516176,0
1.0051068665282048,-1.4281201136091377,0
1.8446220646719031,-1.1729460239519218,0
0.2912268230963886,-1.2189788505028132,0
1.0451809933377687,-0.7735810145382934,0
1.4489860427803756,-0.9822899257571788,0
1.5075260879988632,-0.9576150432524289,0
1.6674206756063068,-0.8196844688304008,0
1.1350748360539469,-0.5878487103983145,0
0.9178197910352248,0.2679668873840131,0
1.0662938088299765,0.4919102191373401,0
0.4885280509221263,-2.346721541910088,0
0.5334245255440957,-2.171453265604079,0
0.2768093760273619,-0.3894035738653625,0
1.3139341830618478,-1.2827098917667878,0
-0.4901238310079312,0.7688439338207653,0
1.02974700216619,-2.2605399083960283,0
1.2540462595597792,-1.5072882604967135,0
0.9449324010955598,-1.5895090227409656,0
0.9055059860303868,-0.4993707133922809,0
1.8406431120400213,-1.3427646053050837,0
1.650770949696193,-1.4393578577756625,0
2.120539738939267,-2.194784722486391,0
1.6440407472264322,-0.1000861798499856,0
1.5625330411850031,-0.9002658821594804,0
0.8089211708605847,-0.5953961011695637,0
0.5922407462447477,0.0087705371933886,0
0.7514675597597649,-0.3888313989356888,0
-0.4434077753448158,-0.5674141834949744,0
0.1450962023946493,-1.270861059323228,0
0.6718709263016934,-0.7725528977895226,0
1.4767722552105094,-1.5017832308275052,0
1.864764409380958,-1.077168800402861,0
1.368004177964233,-0.7237306926320798,0
2.798502501396507,-2.563542432495865,0
2.5715315902564,-2.596882281975379,0
1.353311761773586,-0.6085251475947498,0
2.0943229011646927,-2.455313323511516,0
0.7170645378391816,-1.0849024259185047,0
0.6703884134881615,-2.096702927378336,0
0.860597883922231,0.2274765820860007,0
1.1836540207805364,-0.6063471031740983,0
0.596392672643866,-0.7787381881489444,0
1.0067334960352154,-0.7266854441759918,0
1.4549645920262628,0.162675899512636,0
0.2872583346630003,-2.019139426094981,0
1.7644649816431022,-0.1452854614749096,0
2.1286434643459917,-1.6290957249763387,0
0.6574622143992379,-1.373171071042473,0
-0.1040615607670953,-1.5692784461869032,0
0.9750216335248646,-1.977548435528828,0
1.8383767471897232,-0.6627365576325317,0
1.470500873851467,-0.6322695501221164,0
0.8114605073567117,-1.507246152504383,0
1.209384494019462,-0.1106349219061157,0
0.6947551966796113,-0.154794253721733,0
-0.247253215069193,0.2461962848624173,0
1.3190231890355073,-1.266269597509822,0
1.0699720437783409,-0.9119943822346648,0
0.830774944386737,-1.028014893955507,0
1.246193324659519,-0.6067989119307257,0
0.510223546484796,-0.2070801306121729,0
1.4074277108655149,-0.884070978226213,0
1.9224873523356003,-1.6318683497283442,0
0.8472098796871601,-0.7791533841058753,0
1.2225908008894215,-1.4294567029042384,0
1.384429667153165,-2.8655788677816565,0
0.5957793566126155,-0.4519373704798867,0
1.6670502333087776,-1.0776398588408975,0
0.5283373824643025,-2.245976576661773,0
1.2377223256827348,-2.5027132498357494,0
1.487113748721159,-3.3490030412773826,0
0.8498407833456791,-1.1903577587367158,0
1.5595956554919577,-0.5151360211545357,0
0.8700667066088751,-1.7987760517335143,0
0.37259866314274,-1.1886645143785557,0
0.5174241128390329,-0.3117231273592432,0
1.8633386844617887,-1.2062493821683622,0
-0.0389286588263086,-0.6583228103417944,0
0.8168404143736976,-2.600248062836112,0
2.011154393287944,-0.7612167584341284,0
0.2915626538735775,0.0344756516136666,0
-0.3243921813579435,-1.0864841430196734,0
1.8297320160488777,-1.5195794181351625,0
1.105417148760664,-0.5447649136712104,0
0.3862811210431915,-1.01882999183552,0
0.466046014833017,-2.54083372757168,0
0.8011503731510341,-2.1669177526428984,0
1.2396556671039582,-0.7549486450049905,0
1.245533197843259,-2.4623034620213264,0
0.8309800862614894,-1.3727781680126123,0
0.6140295974866998,-0.6630126356595076,0
1.1279863215095265,-0.786709669387071,0
2.387791199273537,-0.6148273966123494,0
0.3359913066061067,-1.4992091968440144,0
1.0530256961718245,-1.269622964833352,0
1.0593195249241476,-1.0159212089344376,0
0.6958448250910386,-2.0055348616856667,0
1.981102988884776,-2.875959450298174,0
2.07848196292304,-1.7919894366134734,0
1.2665445609021238,-2.1174170581958376,0
-0.6559268148898687,-1.088242738754649,0
1.09344919965646,-0.4072510394657459,0
1.9241963690311903,-0.0250239861871567,0
-0.7593112480661726,0.3009969445897063,0
1.1765785449227577,0.1500263934299011,0
0.803554755451317,-0.1121645094282017,0
-0.0302796344997478,-1.5370305869995144,0
0.6834168378360099,-1.0247254480554486,0
0.1702451446735323,-0.011684452394064,0
2.4290696286449,-2.269772341243298,0
0.7736315585294923,0.1296619938008538,0
0.9244216886175932,-1.4619278338997814,0
0.5420810913885501,-0.1464533887945943,1
0.5813777199140839,-0.0821488475042366,0
0.0105883360664897,-0.0987742293197958,0
0.893666752698901,-0.4037675100428007,0
0.0438972469056641,-1.1909472695124157,0
1.3050131683076858,-0.3425965969310226,0
1.1446236395131315,-2.948811026309589,0
1.1817714919489313,-1.9396687745699503,0
1.2831660996895178,-0.3448480314338227,0
1.8761163860940335,-0.7888602883390748,0
1.288943260483835,-1.7971643936597976,0
0.2266718418754227,-0.828908450734217,0
1.0951887363211334,-1.9350525305927972,0
1.8862323680326745,-1.4133619787090796,0
0.9395241481939374,0.2833530898006196,0
0.9054421766596612,-0.7964599897619946,0
1.7622176916229195,-1.333735591955215,0
1.3430060736713916,-0.8128345750478914,0
2.0296726309896744,-1.653859247554756,0
1.5875281607226597,-2.166928638364718,0
0.7934708074589122,-1.2445036570027674,0
0.8634223419494301,-0.2315045256945911,0
1.24170038060345,-2.1976108027426164,0
2.007945372589723,-1.3979411718717554,0
1.280892294962593,-1.517196994506938,0
1.7137227470512788,-2.39550569642976,0
0.6415786486066468,-1.2935081477657,0
0.128822625961103,-0.4081960914777313,0
0.7745408242220923,-0.9637553878216258,0
2.314976409614214,0.8041471323942226,0
0.6200757753064294,-2.3115811777992765,0
0.9720274057400428,-0.2757857517584648,1
1.3024846719095593,-1.0652613579953942,0
1.220680718393253,-1.6708032685677252,0
1.2756315183731934,-2.187417776706452,0
1.376638832653037,-2.6627834111953623,0
0.9793938432029736,-0.8157453198041723,0
0.2711015571779214,0.1420889514993049,0
-0.68078883982824,-1.3085682756389088,0
-0.7244833760083322,0.4945664104179643,0
0.5149994319202122,-0.8757954803106978,0
