avg_indoor_temp_change,outdoor_humidity_level,daily_energy_consumption_kwh
-0.1671180803168543,0.1467136864333228,-14.996949892062956
-0.0209015939641481,0.117327383308782,-12.67808887675367
0.1504189051435762,0.3649610024662251,17.775454521496698
0.5556044660034485,0.0895806812552488,6.661464668198903
0.0582087184459998,-1.142970297830623,-14.19552996494228
-0.966976143129213,-0.0477113561419798,-25.24484815333445
-1.0016200098949155,-0.2811002928859549,-39.23162627305845
-1.6694052811213718,0.543360192379935,-52.01803821318765
0.1195803684141532,-0.9730689408815556,5.763688525696314
-1.406317463671834,-0.0831055726286947,-50.11860294647296
0.8995998754332507,0.3072995208766093,36.89322999397114
-1.3471262895296965,-0.9716140385106516,-57.38790933169069
-0.5621680265783021,-0.2092218737445277,-14.301590381763594
-0.4660365018682422,-1.5947030672667954,-31.463924334302515
0.6141667000434252,0.7575077100473051,37.31106267744576
0.326133022242118,-1.2511135763853032,15.617869589864696
-0.2471773825205969,-0.6819842479977986,-6.66080007004859
-0.9746816702273214,0.787084603742452,-48.92293823764787
-0.6124373746404379,0.3615035252061016,-9.587725985788124
2.062524919243145,-1.0675329142542729,85.3715394441125
0.594754341665286,0.8534155587803077,16.65374604896471
-1.2608839543350452,0.917861947054776,-34.12939463099468
-0.8289950109220725,-0.5601810401969697,-37.23780627232704
-1.1057046684859355,-0.2149210302887353,-48.72813148449795
-1.3044695005048532,0.6696725488300385,-55.17903217808653
-0.7084067669104628,-1.5137143926128271,-35.53661693216676
0.3080505395041021,-0.3916485674217908,-3.727479116577188
1.4765403497258958,1.3800913541474515,73.42182220609881
1.8732977762175456,1.0800480657146485,101.7181189592484
-0.1326337463825735,-0.9745293046706416,-19.011647541555565
-0.3649527295428853,-0.8392096673390064,-34.39013412432447
0.0642800190954627,-1.077744777929306,-9.629430856634912
0.4933179008808892,0.1848361236948739,11.66580297459671
0.7569886166453519,-0.9221653241776254,20.89058615148193
-0.5518581458924467,2.5581992856682523,-17.09001045049644
0.2140937441302039,-1.245738778711988,-15.044794670723189
1.4027943109360992,-1.4018510627922809,46.822852143459926
-1.0469109826819396,0.5366527525272862,-18.95528454648709
1.0560568090660518,0.2232389141291596,57.189889579447296
-1.2515394241904445,1.4437646040732597,-54.80677244667328
-0.7043436905427592,-1.4084612963635597,-51.631076876522485
-0.1384559839837738,-1.2242982362893655,-8.089397927926651
1.2382830714336357,0.0212715767360616,60.66635107608464
0.742095372009307,0.2992925804064919,35.52540947369022
-0.046920578879184,0.4770408272231214,10.423316291252483
-0.2460624881299484,-0.8432465953161914,-43.05866962492344
0.4599721429391164,-0.6777153697521061,1.1299838935611677
0.1202956317118988,0.514438834058749,23.13427623928828
-0.4894394425182221,1.044160877069072,-6.135829580601103
0.6256673477650062,-0.8571575564162826,26.03531150108258
1.7359638031652491,0.1979107834626478,58.75403934514623
0.0602302099410264,2.463242112485286,21.33744701334164
-1.448084341497324,-1.4074637743765552,-47.34771244349272
0.2673923140719029,0.3216978061960136,28.20207606124229
0.0139292919129462,-0.0241250871100032,-2.5318482879733764
0.3230792731160291,-0.2523535021262876,10.680987831424993
0.6427227598675439,1.3291525301324314,54.8645292920271
-0.3226798388421357,-0.2508330164550473,-13.343372131438043
0.7910319470430469,-0.9093874547947388,30.10521995857015
-1.141689114133505,-0.1936594592797181,-55.3400684539936
0.3384838434616911,-0.2954014101390294,8.164886605854752
-0.1749597566954086,-0.7557451594928447,-1.8055813912000789
-0.070165711458647,-1.660960933515991,-23.03906701058836
-0.2196718878375119,0.3571125715117464,-11.826574562457616
-0.661786464768388,0.852433334796224,-13.46881438630718
0.19905969557347,-0.6002168771587947,5.789435540338873
0.9751197334177512,-0.1470573815021386,43.390617376082375
0.8711247034316923,-0.3260235321678411,23.500320394626147
0.3672873134013406,1.8381836767951223,18.700468682086296
-1.3985675738191412,0.5629692366905709,-53.34133179973677
0.0768218910602553,-1.2829922241885696,-17.79871640389358
-0.2590421458207031,-0.1963498490849782,-25.618051153111843
-0.3653215513121087,0.1846803058649084,-0.3640723997144661
-1.4183657329330317,-1.760808811980776,-72.33173549770589
-0.8096035199216461,0.4240610444640897,-41.63717821095956
-0.0641383465929926,0.3287624103034807,-10.399112111551588
0.0917607765355023,-1.9875689146008928,-13.477095050729485
0.5298041779152828,1.4415686206579004,31.42596805110736
-0.0358260391099515,1.564643655814006,8.613943963477109
0.296120277064576,0.2610552721798893,22.029453065001395
0.2221337716337127,-0.4787486216634771,19.28760831667079
-0.0332299906444608,-0.2081168572725397,4.723462515126698
1.677700814076441,-0.5535882417079946,71.69112686513242
-1.556581898659751,-0.4281151609659125,-73.29123923242263
1.7976865268495226,0.6408428612670098,83.12130876067273
-0.3636122122138558,-0.0569456237210674,-28.705489144823545
0.5583269125217224,0.0760053914124115,25.204483974514183
-0.4464336145505282,0.1940899928983075,-9.466592943095916
0.2858653907249051,0.3344567899870251,10.15024032758951
0.5150476863060478,3.8527314906547208,37.39353870518645
2.133033374656266,-1.9520877995225017,71.71944914860741
0.0438114719791096,-0.1470020016284886,7.496640419684913
0.57707212718054,-0.2030453860429927,11.294430049411565
